week,state,total_sequences,alpha_pct,beta_pct,gamma_pct,delta_pct,omicron_pct,other_pct
2021-05-31,Arizona,398,0.4648241206030151,0,0.2236180904522613,0.17336683417085427,0,0.13819095477386936
2021-06-14,Arizona,606,0.28217821782178215,0.0016501650165016502,0.16996699669966997,0.4735973597359736,0,0.0726072607260726
2021-06-28,Arizona,1180,0.10254237288135593,0,0.09067796610169492,0.7542372881355932,0,0.05254237288135595
2021-07-12,Arizona,1713,0.025102159953298307,5.837711617046118e-4,0.040863981319322826,0.9019264448336253,0,0.031523642732048954
2021-07-26,Arizona,2040,0.0058823529411764705,0,0.011764705882352941,0.9691176470588235,0,0.013235294117647081
2021-08-09,Arizona,2469,0.001215066828675577,0,0.0028351559335763467,0.9918995544754962,0,0.004050222762251934
2021-08-23,Arizona,2345,0,0,0,0.9970149253731343,0,0.0029850746268657025
2021-09-06,Arizona,2402,0,0,0,0.9979184013322231,0,0.002081598667776907
2021-09-20,Arizona,2382,0,0,4.1981528127623844e-4,0.9979009235936188,0,0.0016792611251049455
2021-10-04,Arizona,2707,3.694126339120798e-4,0,7.388252678241596e-4,0.9959364610269671,0,0.002955301071296647
2021-10-18,Arizona,2985,0,0,0,0.997319932998325,3.3500837520938025e-4,0.0023450586264656213
2021-11-01,Arizona,3502,0,0,0,0.9965733866362079,0,0.0034266133637921303
2021-11-15,Arizona,3416,0,0,0,0.995023419203747,0,0.004976580796252961
2021-11-29,Arizona,3261,0,0,0,0.9911070223857712,0.00827966881324747,6.133088009813333e-4
2021-12-13,Arizona,3764,0,0,0,0.621413390010627,0.3767268862911796,0.0018597236981933718
2021-12-27,Arizona,7245,0,0,0,0.08806073153899241,0.911663216011042,2.760524499655359e-4
2022-01-10,Arizona,9922,0,0,0,0.012195121951219513,0.9878048780487805,0
2022-01-24,Arizona,5246,0,0,0,0.0041936713686618375,0.9958063286313381,0
2022-02-07,Arizona,2434,0,0,0,0.002054231717337716,0.9979457682826622,0
2022-02-21,Arizona,816,0,0,0,0.0012254901960784314,0.9987745098039216,0
2022-03-07,Arizona,241,0,0,0,0,1,0
2020-04-27,North Carolina,29,0,0,0,0,0,1
2020-05-11,North Carolina,11,0,0,0,0,0,1
2020-05-25,North Carolina,16,0,0,0,0,0,1
2020-06-08,North Carolina,27,0,0,0,0,0,1
2020-06-22,North Carolina,18,0,0,0,0,0,1
2020-07-06,North Carolina,36,0,0,0,0,0,1
2020-07-20,North Carolina,46,0,0,0,0,0,1
2020-08-03,North Carolina,20,0,0,0,0,0,1
2020-08-17,North Carolina,108,0,0,0,0,0,1
2020-08-31,North Carolina,13,0,0,0,0,0,1
2020-09-14,North Carolina,18,0,0,0,0,0,1
2020-09-28,North Carolina,29,0,0,0,0,0,1
2020-10-12,North Carolina,44,0,0,0,0,0,1
2020-10-26,North Carolina,48,0.020833333333333332,0,0,0,0,0.9791666666666666
2020-11-09,North Carolina,108,0,0,0,0,0,1
2020-11-23,North Carolina,63,0.015873015873015872,0,0,0,0,0.9841269841269842
2020-12-07,North Carolina,97,0,0,0,0,0,1
2020-12-21,North Carolina,271,0,0,0,0,0,1
2021-01-11,North Carolina,537,0.0111731843575419,0,0,0,0,0.9888268156424581
2021-01-25,North Carolina,731,0.015047879616963064,0.004103967168262654,0,0,0,0.9808481532147743
2021-02-08,North Carolina,1064,0.03007518796992481,0.014097744360902255,0,0,0,0.9558270676691729
2021-02-22,North Carolina,889,0.09898762654668167,0.03487064116985377,0,0,0,0.8661417322834646
2021-03-08,North Carolina,1044,0.25383141762452105,0.04885057471264368,0.0028735632183908046,0,0,0.6944444444444444
2021-03-22,North Carolina,1002,0.436127744510978,0.04491017964071856,0.008982035928143712,0,0,0.5099800399201597
2021-04-05,North Carolina,1323,0.54572940287226,0.022675736961451247,0.013605442176870748,0.0045351473922902496,0,0.4134542705971277
2021-04-19,North Carolina,1567,0.595405232929164,0.012125079770261647,0.031269942565411615,0.0038289725590299937,0,0.3573707721761327
2021-05-03,North Carolina,1193,0.672254819782062,0.01173512154233026,0.038558256496227995,0.008382229673093043,0,0.26906957250628666
2021-05-17,North Carolina,854,0.6545667447306791,0.00936768149882904,0.06791569086651054,0.00585480093676815,0,0.26229508196721313
2021-05-31,North Carolina,522,0.5977011494252874,0.0019157088122605363,0.09386973180076628,0.07854406130268199,0,0.22796934865900376
2021-06-14,North Carolina,589,0.34295415959252973,0.001697792869269949,0.059422750424448216,0.39558573853989815,0,0.20033955857385394
2021-06-28,North Carolina,1028,0.13910505836575876,0.0019455252918287938,0.02821011673151751,0.7402723735408561,0,0.09046692607003894
2021-07-12,North Carolina,2352,0.025935374149659865,0,0.0055272108843537416,0.9451530612244898,0,0.023384353741496576
2021-07-26,North Carolina,5786,0.007258900795022468,0,0.0024196335983408227,0.9813342550985137,0,0.008987210508123043
2021-08-09,North Carolina,3398,0.002354326074161271,0,8.828722778104767e-4,0.9932313125367863,0,0.0035314891112419025
2021-08-23,North Carolina,3748,5.336179295624333e-4,0,0,0.993863393810032,0,0.005602988260405617
2021-09-06,North Carolina,4420,0,0,2.2624434389140272e-4,0.9975113122171946,0,0.0022624434389140182
2021-09-20,North Carolina,2879,6.946856547412296e-4,0,0,0.9965265717262939,0,0.0027787426189649356
2021-10-04,North Carolina,2822,0,0,0,0.9978738483345145,0,0.002126151665485465
2021-10-18,North Carolina,2223,0,0,0,0.9973009446693657,0,0.0026990553306343035
2021-11-01,North Carolina,1988,0,0,0,0.994466800804829,0,0.005533199195171035
2021-11-15,North Carolina,1726,0,0,0,0.9930475086906141,0,0.006952491309385911
2021-11-29,North Carolina,2556,0,0,0,0.9863067292644757,0.011737089201877934,0.001956181533646354
2021-12-13,North Carolina,2866,0,0,0,0.6224703419399861,0.37613398464759246,0.001395673412421472
2021-12-27,North Carolina,4069,0,0,0,0.11477021381174736,0.8840009830425166,0.0012288031457360349
2022-01-10,North Carolina,4034,0,0,0,0.014625681705503223,0.9848785324739713,4.957858205254517e-4
2022-01-24,North Carolina,5294,0,0,0,0.00415564790328674,0.9958443520967133,0
2022-02-07,North Carolina,4434,0,0,0,6.765899864682003e-4,0.9993234100135318,0
2022-02-21,North Carolina,1656,0,0,0,0,1,0
2022-03-07,North Carolina,346,0,0,0,0.002890173410404624,0.9971098265895953,0
2020-04-27,Illinois,533,0,0,0,0,0,1
2020-05-11,Illinois,236,0,0,0,0,0,1
2020-05-25,Illinois,157,0,0,0,0,0,1
2020-06-08,Illinois,113,0,0,0,0,0,1
2020-06-22,Illinois,172,0,0,0,0,0,1
2020-07-06,Illinois,237,0,0,0,0,0,1
2020-07-20,Illinois,262,0,0,0,0,0,1
2020-08-03,Illinois,220,0,0,0,0,0,1
2020-08-17,Illinois,219,0,0,0,0,0,1
2020-08-31,Illinois,266,0,0,0,0,0,1
2020-09-14,Illinois,252,0,0,0,0,0,1
2020-09-28,Illinois,165,0,0,0,0,0,1
2020-10-12,Illinois,90,0,0,0,0,0,1
2020-10-26,Illinois,116,0,0,0,0,0,1
2020-11-09,Illinois,94,0,0,0,0,0,1
2020-11-23,Illinois,120,0,0,0,0,0,1
2020-12-07,Illinois,184,0,0,0,0,0,1
2020-12-21,Illinois,729,0.00823045267489712,0,0,0,0,0.9917695473251029
2021-01-11,Illinois,343,0.06997084548104957,0.0029154518950437317,0,0,0,0.9271137026239067
2021-01-25,Illinois,345,0.17391304347826086,0,0,0,0,0.8260869565217391
2021-02-08,Illinois,551,0.15970961887477314,0.0018148820326678765,0.0018148820326678765,0,0,0.8366606170598911
2021-02-22,Illinois,672,0.2693452380952381,0.001488095238095238,0.050595238095238096,0,0,0.6785714285714285
2021-03-08,Illinois,1453,0.33379215416379904,0.007570543702684102,0.056434962147281484,0,0,0.6022023399862354
2021-03-22,Illinois,2780,0.4931654676258993,0.006474820143884892,0.16366906474820145,3.5971223021582735e-4,0,0.3363309352517986
2021-04-05,Illinois,3644,0.5628430296377607,0.010153677277716796,0.24039517014270034,0.0030186608122941823,0,0.18358946212952798
2021-04-19,Illinois,3141,0.5899395097102833,0.008595988538681949,0.2906717605858007,0.009232728430436167,0,0.10156001273479792
2021-05-03,Illinois,2313,0.5897103329009944,0.007349762213575443,0.29701686121919585,0.01772589710332901,0,0.08819714656290534
2021-05-17,Illinois,997,0.5777331995987964,0.00802407221664995,0.29187562688064195,0.04714142427281846,0,0.07522567703109317
2021-05-31,Illinois,441,0.528344671201814,0.009070294784580499,0.23129251700680273,0.16326530612244897,0,0.06802721088435373
2021-06-14,Illinois,410,0.25853658536585367,0.0024390243902439024,0.14146341463414633,0.5292682926829269,0,0.06829268292682925
2021-06-28,Illinois,703,0.09815078236130868,0.001422475106685633,0.03840682788051209,0.8378378378378378,0,0.0241820768136558
2021-07-12,Illinois,1544,0.021373056994818652,0,0.012953367875647668,0.9559585492227979,0,0.009715025906735833
2021-07-26,Illinois,2623,0.007624857033930614,0,0.003431185665268776,0.9832253145253527,0,0.005718642775447992
2021-08-09,Illinois,2368,4.222972972972973e-4,0,8.445945945945946e-4,0.9966216216216216,0,0.0021114864864865465
2021-08-23,Illinois,2840,3.5211267605633805e-4,0,0,0.9954225352112676,0,0.004225352112676051
2021-09-06,Illinois,3210,0,0,6.230529595015577e-4,0.9978193146417446,0,0.0015576323987538832
2021-09-20,Illinois,2425,0,0,0,0.9971134020618557,0,0.0028865979381442752
2021-10-04,Illinois,2516,3.97456279809221e-4,0,3.97456279809221e-4,0.994435612082671,0,0.0047694753577105795
2021-10-18,Illinois,2352,0,0,0,0.9961734693877551,0,0.003826530612244916
2021-11-01,Illinois,2985,0,0,0,0.9882747068676717,0,0.011725293132328285
2021-11-15,Illinois,3055,0,0,0,0.9895253682487725,0,0.010474631751227537
2021-11-29,Illinois,3560,0,0,0,0.9424157303370787,0.056460674157303374,0.0011235955056179206
2021-12-13,Illinois,4205,0,0,0,0.4558858501783591,0.5393579072532699,0.0047562425683709275
2021-12-27,Illinois,3104,0,0,0,0.11533505154639176,0.8817654639175257,0.002899484536082464
2022-01-10,Illinois,1617,0,0,0,0.030921459492888066,0.969078540507112,0
2022-01-24,Illinois,1880,0,0,0,0.0047872340425531915,0.9952127659574468,0
2022-02-07,Illinois,1982,0,0,0,0.0010090817356205853,0.9989909182643795,0
2022-02-21,Illinois,1066,0,0,0,0,1,0
2022-03-07,Illinois,444,0,0,0,0.0022522522522522522,0.9977477477477478,0
2020-04-27,Michigan,271,0,0,0,0,0,1
2020-05-11,Michigan,128,0,0,0,0,0,1
2020-05-25,Michigan,40,0,0,0,0,0,1
2020-06-08,Michigan,20,0,0,0,0,0,1
2020-06-22,Michigan,26,0,0,0,0,0,1
2020-07-06,Michigan,55,0,0,0,0,0,1
2020-07-20,Michigan,47,0,0,0,0,0,1
2020-08-03,Michigan,65,0,0,0,0,0,1
2020-08-17,Michigan,70,0,0,0,0,0,1
2020-08-31,Michigan,115,0,0,0,0,0,1
2020-09-14,Michigan,143,0,0,0,0,0,1
2020-09-28,Michigan,134,0,0,0,0,0,1
2020-10-12,Michigan,375,0,0,0,0,0,1
2020-10-26,Michigan,672,0,0,0,0,0,1
2020-11-09,Michigan,871,0,0,0,0,0,1
2020-11-23,Michigan,424,0,0,0,0,0,1
2020-12-07,Michigan,123,0.008130081300813009,0,0,0,0,0.991869918699187
2020-12-21,Michigan,338,0.014792899408284023,0,0,0,0,0.985207100591716
2021-01-11,Michigan,425,0.0611764705882353,0,0,0.002352941176470588,0,0.9364705882352942
2021-01-25,Michigan,745,0.09932885906040269,0,0,0,0,0.9006711409395973
2021-02-08,Michigan,1165,0.3407725321888412,0,0,0,0,0.6592274678111588
2021-02-22,Michigan,1112,0.4136690647482014,0.0017985611510791368,0,0,0,0.5845323741007195
2021-03-08,Michigan,2621,0.5948111407859595,0.0038153376573826785,0.0015261350629530714,0,0,0.3998473864937047
2021-03-22,Michigan,5733,0.7191697191697192,0.0052328623757195184,0.016221873364730507,0,0,0.2593755450898308
2021-04-05,Michigan,5855,0.7935098206660973,0.005977796754910333,0.020836891545687446,5.123825789923143e-4,0,0.1791631084543126
2021-04-19,Michigan,2808,0.8244301994301995,0.006054131054131054,0.024216524216524215,0.003917378917378918,0,0.14138176638176636
2021-05-03,Michigan,1240,0.8088709677419355,0.004838709677419355,0.04112903225806452,0.004838709677419355,0,0.1403225806451613
2021-05-17,Michigan,304,0.7203947368421053,0.013157894736842105,0.05263157894736842,0.06578947368421052,0,0.14802631578947367
2021-05-31,Michigan,76,0.7368421052631579,0.013157894736842105,0.05263157894736842,0.06578947368421052,0,0.13157894736842113
2021-06-14,Michigan,79,0.5189873417721519,0,0.05063291139240506,0.35443037974683544,0,0.07594936708860761
2021-06-28,Michigan,159,0.1509433962264151,0,0.006289308176100629,0.7987421383647799,0,0.04402515723270439
2021-07-12,Michigan,471,0.014861995753715499,0,0.006369426751592357,0.9639065817409767,0,0.014861995753715494
2021-07-26,Michigan,1042,0.003838771593090211,0,0.003838771593090211,0.9875239923224568,0,0.004798464491362782
2021-08-09,Michigan,913,0.002190580503833516,0,0.001095290251916758,0.9934282584884995,0,0.003285870755750298
2021-08-23,Michigan,1552,0,0,6.443298969072165e-4,0.9961340206185567,0,0.003221649484536069
2021-09-06,Michigan,1986,0,0,0,0.9964753272910373,0,0.0035246727089627283
2021-09-20,Michigan,2634,0,0,0,0.9988610478359908,0,0.001138952164009166
2021-10-04,Michigan,3579,0,0,0,0.9960882928192233,0,0.003911707180776713
2021-10-18,Michigan,3633,0,0,0,0.9986237269474264,0,0.0013762730525735956
2021-11-01,Michigan,5394,0,0,0,0.9944382647385984,0,0.005561735261401579
2021-11-15,Michigan,4127,0,0,0,0.9929731039496001,0,0.007026896050399856
2021-11-29,Michigan,2754,0,0,0,0.9912854030501089,0.007625272331154684,0.0010893246187363894
2021-12-13,Michigan,1918,0,0,0,0.651199165797706,0.34462982273201254,0.004171011470281483
2021-12-27,Michigan,1400,0,0,0,0.15571428571428572,0.8407142857142857,0.0035714285714285587
2022-01-10,Michigan,2123,0,0,0,0.0263777673104098,0.9736222326895903,0
2022-01-24,Michigan,1555,0,0,0,0.0038585209003215433,0.9961414790996784,0
2022-02-07,Michigan,1281,0,0,0,0.0039032006245121,0.9960967993754879,0
2022-02-21,Michigan,924,0,0,0,0.0010822510822510823,0.9989177489177489,0
2022-03-07,Michigan,244,0,0,0,0,1,0
2020-04-27,Utah,328,0,0,0,0,0,1
2020-05-11,Utah,874,0,0,0,0,0,1
2020-05-25,Utah,364,0,0,0,0,0,1
2020-06-08,Utah,235,0,0,0,0,0,1
2020-06-22,Utah,70,0,0,0,0,0,1
2020-07-06,Utah,189,0,0,0,0,0,1
2020-07-20,Utah,180,0,0,0,0,0,1
2020-08-03,Utah,678,0,0,0,0,0,1
2020-08-17,Utah,242,0,0,0,0,0,1
2020-08-31,Utah,32,0,0,0,0,0,1
2020-09-14,Utah,38,0,0,0,0,0,1
2020-09-28,Utah,69,0,0,0,0,0,1
2020-10-12,Utah,82,0,0,0,0,0,1
2020-10-26,Utah,93,0,0,0,0,0,1
2020-11-09,Utah,96,0,0,0,0,0,1
2020-11-23,Utah,365,0,0,0,0,0,1
2020-12-07,Utah,496,0,0,0,0,0,1
2020-12-21,Utah,541,0.0073937153419593345,0,0,0.0018484288354898336,0,0.9907578558225508
2021-01-11,Utah,3515,8.534850640113798e-4,0,2.844950213371266e-4,0,0,0.9988620199146515
2021-01-25,Utah,321,0.04361370716510903,0,0,0,0,0.956386292834891
2021-02-08,Utah,244,0.0860655737704918,0,0,0,0,0.9139344262295082
2021-02-22,Utah,240,0.3875,0,0.004166666666666667,0,0,0.6083333333333334
2021-03-08,Utah,631,0.5150554675118859,0.001584786053882726,0.009508716323296355,0.001584786053882726,0,0.47226624405705225
2021-03-22,Utah,1243,0.47948511665325827,0,0.013676588897827836,0,0,0.5068382944489138
2021-04-05,Utah,963,0.7123572170301142,0.0010384215991692627,0.013499480789200415,0.005192107995846314,0,0.26791277258566976
2021-04-19,Utah,868,0.6670506912442397,0.019585253456221197,0.01152073732718894,0.06451612903225806,0,0.23732718894009214
2021-05-03,Utah,814,0.6904176904176904,0.0171990171990172,0.018427518427518427,0.09090909090909091,0,0.1830466830466831
2021-05-17,Utah,668,0.624251497005988,0.01347305389221557,0.0374251497005988,0.20808383233532934,0,0.11676646706586824
2021-05-31,Utah,949,0.273972602739726,0.01053740779768177,0.030558482613277135,0.6280295047418335,0,0.0569020021074816
2021-06-14,Utah,1208,0.10927152317880795,0,0.019867549668874173,0.8352649006622517,0,0.0355960264900662
2021-06-28,Utah,1571,0.04583068109484405,0,0.015913430935709738,0.901973265436028,0,0.036282622533418296
2021-07-12,Utah,2029,0.02464268112370626,0,0.0049285362247412515,0.9586002957121735,0,0.011828486939378949
2021-07-26,Utah,2570,0.002723735408560311,0,7.782101167315176e-4,0.9894941634241246,0,0.00700389105058363
2021-08-09,Utah,3042,3.287310979618672e-4,0,3.287310979618672e-4,0.9940828402366864,0,0.00525969756738994
2021-08-23,Utah,3319,0,0,0,0.9969870442904489,0,0.0030129557095510684
2021-09-06,Utah,3384,0,0,0,0.9976359338061466,0,0.0023640661938534313
2021-09-20,Utah,2188,0,0,0,0.9963436928702011,0,0.003656307129798919
2021-10-04,Utah,1598,0,0,0,0.9993742177722152,0,6.257822277847547e-4
2021-10-18,Utah,2441,0,0,0,0.9975419909873003,4.0966816878328555e-4,0.002048340843916372
2021-11-01,Utah,1591,0,0,0,0.9981143934632307,0,0.0018856065367692798
2021-11-15,Utah,1557,0,0,0,0.9980732177263969,6.422607578676942e-4,0.001284521515735406
2021-11-29,Utah,2000,0,0,0,0.9975,0.002,4.999999999999467e-4
2021-12-13,Utah,2545,0,0,0,0.612573673870334,0.3862475442043222,0.0011787819253437637
2021-12-27,Utah,4371,0,0,0,0.10867078471745596,0.8911004346831388,2.2878059940523165e-4
2022-01-10,Utah,3667,0,0,0,0.009271884374147804,0.9904554131442597,2.7270248159250166e-4
2022-01-24,Utah,4206,0,0,0,0.0038040893961008085,0.9961959106038992,0
2022-02-07,Utah,2984,0,0,0,0.0030160857908847183,0.9966487935656837,3.3512064343155235e-4
2022-02-21,Utah,1353,0,0,0,0.0014781966001478197,0.9985218033998522,0
2022-03-07,Utah,153,0,0,0,0,1,0
2020-04-27,New Jersey,2,0,0,0,0,0,1
2020-05-11,New Jersey,20,0,0,0,0,0,1
2020-05-25,New Jersey,1,0,0,0,0,0,1
2020-06-08,New Jersey,65,0,0,0,0,0,1
2020-06-22,New Jersey,62,0,0,0,0,0,1
2020-07-06,New Jersey,1,0,0,0,0,0,1
2020-07-20,New Jersey,4,0,0,0,0,0,1
2020-08-03,New Jersey,1,0,0,0,0,0,1
2020-08-17,New Jersey,3,0,0,0,0,0,1
2020-08-31,New Jersey,4,0,0,0,0,0,1
2020-09-14,New Jersey,257,0,0,0,0,0,1
2020-09-28,New Jersey,8,0,0,0,0,0,1
2020-10-12,New Jersey,8,0,0,0,0,0,1
2020-10-26,New Jersey,19,0,0,0,0,0,1
2020-11-09,New Jersey,47,0,0,0,0.02127659574468085,0,0.9787234042553191
2020-11-23,New Jersey,13,0,0,0,0,0,1
2020-12-07,New Jersey,18,0,0,0,0,0,1
2020-12-21,New Jersey,220,0.045454545454545456,0,0,0,0,0.9545454545454546
2021-01-11,New Jersey,266,0.07894736842105263,0,0,0,0,0.9210526315789473
2021-01-25,New Jersey,364,0.17582417582417584,0,0,0,0,0.8241758241758241
2021-02-08,New Jersey,399,0.3057644110275689,0,0.005012531328320802,0.002506265664160401,0,0.6867167919799498
2021-02-22,New Jersey,714,0.36834733893557425,0,0.008403361344537815,0,0,0.623249299719888
2021-03-08,New Jersey,2023,0.3944636678200692,4.943153732081067e-4,0.006426099851705388,0,0,0.5986159169550173
2021-03-22,New Jersey,3726,0.4210950080515298,0.001610305958132045,0.020128824476650563,5.367686527106817e-4,0,0.556629092860977
2021-04-05,New Jersey,2831,0.47297774637937123,0.0021193924408336277,0.031084422465559872,0.0035323207347227126,0,0.4902861179795126
2021-04-19,New Jersey,1496,0.5421122994652406,0.001336898395721925,0.04144385026737968,0.020053475935828877,0,0.39505347593582885
2021-05-03,New Jersey,764,0.5314136125654451,0.002617801047120419,0.06544502617801047,0.049738219895287955,0,0.35078534031413616
2021-05-17,New Jersey,499,0.46893787575150303,0,0.08216432865731463,0.10821643286573146,0,0.3406813627254509
2021-05-31,New Jersey,449,0.4142538975501114,0,0.08685968819599109,0.2873051224944321,0,0.2115812917594655
2021-06-14,New Jersey,478,0.17154811715481172,0,0.06903765690376569,0.6234309623430963,0,0.1359832635983264
2021-06-28,New Jersey,743,0.04172274562584118,0,0.033647375504710635,0.857335127860027,0,0.06729475100942117
2021-07-12,New Jersey,1541,0.01881894873458793,0,0.01427644386761843,0.9383517196625568,0,0.028552887735236863
2021-07-26,New Jersey,2650,0.004528301886792453,0,0.004528301886792453,0.9766037735849057,0,0.014339622641509429
2021-08-09,New Jersey,1867,5.356186395286556e-4,0,5.356186395286556e-4,0.9925013390465989,0,0.006427423674343803
2021-08-23,New Jersey,2086,0,0,9.587727708533077e-4,0.99712368168744,0,0.001917545541706659
2021-09-06,New Jersey,2249,0,0,0,0.9977767896843042,0,0.002223210315695834
2021-09-20,New Jersey,2086,0,0,9.587727708533077e-4,0.9956855225311602,0,0.0033557046979865316
2021-10-04,New Jersey,2038,0,0,0,0.9975466143277724,0,0.002453385672227637
2021-10-18,New Jersey,2174,0,0,0,0.9954001839926403,0,0.004599816007359703
2021-11-01,New Jersey,2277,0,0,0,0.9925340360122968,0,0.007465963987703161
2021-11-15,New Jersey,2190,0,0,0,0.993607305936073,4.5662100456621003e-4,0.005936073059360741
2021-11-29,New Jersey,2907,0,0,0,0.9439284485724114,0.053663570691434466,0.002407980736154107
2021-12-13,New Jersey,3971,0,0,0,0.30042810375220347,0.6985645933014354,0.0010073029463611993
2021-12-27,New Jersey,3491,0,0,0,0.04268118017759954,0.954740761959324,0.0025780578630764106
2022-01-10,New Jersey,2753,0,0,0,0.021067925899019253,0.9789320741009807,0
2022-01-24,New Jersey,1955,0,0,0,0.005626598465473146,0.9943734015345268,0
2022-02-07,New Jersey,1378,0,0,0,0.00362844702467344,0.9963715529753265,0
2022-02-21,New Jersey,1052,0,0,0,0.0028517110266159697,0.997148288973384,0
2022-03-07,New Jersey,445,0,0,0,0,1,0
2020-04-27,Tennessee,3,0,0,0,0,0,1
2020-05-11,Tennessee,3,0,0,0,0,0,1
2020-05-25,Tennessee,10,0,0,0,0,0,1
2020-06-08,Tennessee,2,0,0,0,0,0,1
2020-06-22,Tennessee,6,0,0,0,0,0,1
2020-07-06,Tennessee,28,0,0,0,0,0,1
2020-07-20,Tennessee,25,0,0,0,0,0,1
2020-08-03,Tennessee,13,0,0,0,0,0,1
2020-08-17,Tennessee,22,0,0,0,0,0,1
2020-08-31,Tennessee,45,0,0,0,0,0,1
2020-09-14,Tennessee,11,0,0,0,0,0,1
2020-09-28,Tennessee,26,0,0,0,0,0,1
2020-10-12,Tennessee,14,0,0,0,0,0,1
2020-10-26,Tennessee,23,0,0,0,0,0,1
2020-11-09,Tennessee,92,0,0,0,0,0,1
2020-11-23,Tennessee,52,0,0,0,0,0,1
2020-12-07,Tennessee,214,0,0,0,0,0,1
2020-12-21,Tennessee,114,0.008771929824561403,0,0,0,0,0.9912280701754386
2021-01-11,Tennessee,371,0.03234501347708895,0,0,0,0,0.967654986522911
2021-01-25,Tennessee,173,0.12716763005780346,0,0,0,0,0.8728323699421965
2021-02-08,Tennessee,128,0.09375,0,0,0,0,0.90625
2021-02-22,Tennessee,179,0.5251396648044693,0,0,0,0,0.4748603351955307
2021-03-08,Tennessee,715,0.6251748251748251,0,0.006993006993006993,0,0,0.3678321678321679
2021-03-22,Tennessee,834,0.7853717026378897,0.002398081534772182,0.01079136690647482,0,0,0.2014388489208633
2021-04-05,Tennessee,994,0.8219315895372233,0.007042253521126761,0.022132796780684104,0.007042253521126761,0,0.14185110663983905
2021-04-19,Tennessee,696,0.867816091954023,0,0.027298850574712645,0.007183908045977011,0,0.09770114942528735
2021-05-03,Tennessee,476,0.8382352941176471,0.008403361344537815,0.06932773109243698,0.014705882352941176,0,0.06932773109243695
2021-05-17,Tennessee,205,0.7219512195121951,0.00975609756097561,0.13170731707317074,0.024390243902439025,0,0.11219512195121953
2021-05-31,Tennessee,128,0.6015625,0.0078125,0.109375,0.1484375,0,0.1328125
2021-06-14,Tennessee,128,0.4140625,0.0078125,0.0546875,0.359375,0,0.1640625
2021-06-28,Tennessee,355,0.17746478873239438,0,0.016901408450704224,0.780281690140845,0,0.025352112676056394
2021-07-12,Tennessee,881,0.029511918274687854,0,0.0022701475595913734,0.9500567536889898,0,0.01816118047673093
2021-07-26,Tennessee,2574,0.00777000777000777,0,0.0034965034965034965,0.9805749805749806,0,0.008158508158508097
2021-08-09,Tennessee,1721,0.003486345148169669,0,5.810575246949448e-4,0.9912841371295759,0,0.004648460197559495
2021-08-23,Tennessee,4781,2.0916126333403055e-4,0,4.183225266680611e-4,0.9968625810499896,0,0.002509935160008311
2021-09-06,Tennessee,4293,2.3293733985557886e-4,0,0,0.9944095038434662,0,0.0053575588166782095
2021-09-20,Tennessee,2305,0,0,0,0.9943600867678959,0,0.00563991323210411
2021-10-04,Tennessee,1547,0,0,0,0.9948287007110537,0,0.005171299288946329
2021-10-18,Tennessee,966,0,0,0,0.9906832298136646,0,0.009316770186335366
2021-11-01,Tennessee,793,0,0,0,0.9773013871374527,0,0.022698612862547263
2021-11-15,Tennessee,706,0,0,0,0.9886685552407932,0,0.011331444759206777
2021-11-29,Tennessee,801,0,0,0,0.9762796504369539,0.02372034956304619,-5.204170427930421e-17
2021-12-13,Tennessee,1584,0,0,0,0.4172979797979798,0.5795454545454546,0.0031565656565656353
2021-12-27,Tennessee,5349,0,0,0,0.08113666105814171,0.8992335015890821,0.019629837352776236
2022-01-10,Tennessee,8212,0,0,0,0.013395031660983926,0.985021919142718,0.0015830491962981474
2022-01-24,Tennessee,6344,0,0,0,0.0029949558638083227,0.9970050441361917,0
2022-02-07,Tennessee,1726,0,0,0,5.793742757821553e-4,0.9994206257242179,0
2022-02-21,Tennessee,460,0,0,0,0,1,0
2022-03-07,Tennessee,80,0,0,0,0,1,0
2020-04-27,Georgia,22,0,0,0,0,0,1
2020-05-11,Georgia,5,0,0,0,0,0,1
2020-05-25,Georgia,3,0,0,0,0,0,1
2020-06-08,Georgia,6,0,0,0,0,0,1
2020-06-22,Georgia,38,0,0,0,0,0,1
2020-07-06,Georgia,24,0,0,0,0,0,1
2020-07-20,Georgia,43,0,0,0,0,0,1
2020-08-03,Georgia,18,0,0,0,0,0,1
2020-08-17,Georgia,13,0,0,0,0,0,1
2020-08-31,Georgia,35,0,0,0,0,0,1
2020-09-14,Georgia,17,0,0,0,0,0,1
2020-09-28,Georgia,12,0,0,0,0,0,1
2020-10-12,Georgia,49,0,0,0,0,0,1
2020-10-26,Georgia,93,0,0,0,0,0,1
2020-11-09,Georgia,31,0,0,0,0,0,1
2020-11-23,Georgia,32,0,0,0,0,0,1
2020-12-07,Georgia,66,0.015151515151515152,0,0,0,0,0.9848484848484849
2020-12-21,Georgia,527,0.024667931688804556,0,0,0,0,0.9753320683111955
2021-01-11,Georgia,312,0.0641025641025641,0,0,0,0,0.9358974358974359
2021-01-25,Georgia,477,0.0859538784067086,0.0020964360587002098,0,0,0,0.9119496855345911
2021-02-08,Georgia,751,0.08788282290279627,0.007989347536617843,0,0,0,0.9041278295605859
2021-02-22,Georgia,710,0.2802816901408451,0.008450704225352112,0,0,0,0.7112676056338028
2021-03-08,Georgia,856,0.5654205607476636,0.026869158878504672,0.002336448598130841,0,0,0.40537383177570097
